1673853553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1680679819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
1680682889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
1680683019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
1680684634 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
1680689633 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
1680690106 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
1680690795 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0
1680696767 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0
1680698955 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 5 0 0
1680699239 2 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 5 0 0
1680704930 2 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 6 0 0
1680768532 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 6 0 0
1680777222 3 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 6 0 0
1680777434 3 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 6 0 0
1680777467 3 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 6 0 0
1680779218 3 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 6 0 0
1680779813 3 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 6 0 0
1680790159 3 0 0 0 0 0 0 0 4 3 0 0 0 0 0 0 0 6 0 0
1680854869 3 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 6 0 0
1680855188 4 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 6 0 0
1680855659 5 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 6 0 0
1680857125 5 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 6 0 0
1680863339 6 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 6 0 0
1680863933 7 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 6 0 0
1680865464 7 0 0 0 0 0 0 0 5 4 0 0 0 0 0 0 0 6 0 0
1681197448 7 0 0 0 0 0 0 0 5 4 0 0 0 0 0 0 0 6 0 0
1681295992 7 0 0 0 0 0 0 0 5 4 0 0 0 0 0 0 0 6 0 0
1681303149 8 0 0 0 0 0 0 0 5 4 0 0 0 0 0 0 0 6 0 0
1681303210 8 0 0 0 0 0 0 0 6 4 0 0 0 0 0 0 0 6 0 0
1681303366 8 0 0 0 0 0 0 0 7 4 0 0 0 0 0 0 0 6 0 0
1681309736 8 0 0 0 0 0 0 0 8 4 0 0 0 0 0 0 0 6 0 0
1681357328 8 0 1 0 0 0 0 0 8 4 0 0 0 0 0 0 0 6 0 0
1681385570 8 0 1 0 0 0 0 0 9 4 0 0 0 0 0 0 0 6 0 0
1681386016 9 0 1 0 0 0 0 0 9 4 0 0 0 0 0 0 0 6 0 0
1681461959 9 0 1 0 0 0 0 0 9 4 0 0 0 0 0 0 0 7 0 0
1681480497 10 0 1 0 0 0 0 0 9 4 0 0 0 0 0 0 0 7 0 0
1681718100 10 0 2 0 0 0 0 0 9 4 0 0 0 0 0 0 0 7 0 0
1681719139 11 0 2 0 0 0 0 0 9 4 0 0 0 0 0 0 0 7 0 0
1681719196 12 0 2 0 0 0 0 0 9 4 0 0 0 0 0 0 0 7 0 0
1681719249 12 0 2 0 0 0 0 0 9 5 0 0 0 0 0 0 0 7 0 0
1681719630 12 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681719784 13 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681719816 14 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681719856 15 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681719979 16 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681720560 17 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681720966 18 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681720994 19 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681721675 20 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681721841 21 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681723355 22 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681723383 23 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681723421 24 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681725665 25 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681725703 26 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681725797 27 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681725832 28 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681737194 29 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681737276 30 0 2 0 0 0 0 0 9 6 0 0 0 0 0 0 0 7 0 0
1681778333 30 0 2 0 0 0 0 0 10 6 0 0 0 0 0 0 0 7 0 0
1681812601 30 0 3 0 0 0 0 0 10 6 0 0 0 0 0 0 0 7 0 0
1681815130 30 0 4 0 0 0 0 0 10 6 0 0 0 0 0 0 0 7 0 0
1681816540 31 0 4 0 0 0 0 0 10 6 0 0 0 0 0 0 0 7 0 0
1681816854 31 0 4 0 0 0 0 0 11 6 0 0 0 0 0 0 0 7 0 0
1681823549 31 0 4 0 0 0 0 0 11 7 0 0 0 0 0 0 0 7 0 0
1681824866 31 0 4 0 0 0 0 0 11 8 0 0 0 0 0 0 0 7 0 0
1681828625 31 0 4 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681830656 32 0 4 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681830676 33 0 4 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681881183 33 0 5 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681883295 33 0 6 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681883327 33 0 7 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681893896 34 0 7 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681896533 35 0 7 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681900547 35 0 8 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681901138 35 0 9 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681901786 35 0 10 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681902662 36 0 10 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681902677 37 0 10 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681968184 37 0 11 0 0 0 0 0 12 8 0 0 0 0 0 0 0 7 0 0
1681983001 37 0 11 0 0 0 0 0 12 8 0 0 0 0 0 0 0 8 0 0
1681983008 37 0 12 0 0 0 0 0 12 8 0 0 0 0 0 0 0 8 0 0
1681985478 37 0 12 0 0 0 0 0 12 8 0 0 0 0 0 0 0 9 0 0
1682072402 37 0 12 0 0 0 0 0 12 9 0 0 0 0 0 0 0 9 0 0
1682075814 37 0 12 0 0 0 0 0 13 9 0 0 0 0 0 0 0 9 0 0
1682076013 37 0 12 0 0 0 0 0 14 9 0 0 0 0 0 0 0 9 0 0
1682076651 37 0 12 0 0 0 0 0 15 9 0 0 0 0 0 0 0 9 0 0
1682154766 37 0 12 0 0 0 0 0 15 10 0 0 0 0 0 0 0 9 0 0
1682329426 37 0 12 0 0 0 0 0 16 10 0 0 0 0 0 0 0 9 0 0
1682331241 37 0 12 0 0 0 0 0 17 10 0 0 0 0 0 0 0 9 0 0
1682334885 37 0 12 0 0 0 0 0 18 10 0 0 0 0 0 0 0 9 0 0
1682336706 37 0 12 0 0 0 0 0 19 10 0 0 0 0 0 0 0 9 0 0
1682415073 37 0 13 0 0 0 0 0 19 10 0 0 0 0 0 0 0 9 0 0
1682419450 37 0 13 0 0 0 0 0 19 11 0 0 0 0 0 0 0 9 0 0
1682419536 37 0 14 0 0 0 0 0 19 11 0 0 0 0 0 0 0 9 0 0
1682419614 37 0 15 0 0 0 0 0 19 11 0 0 0 0 0 0 0 9 0 0
1682419643 38 0 15 0 0 0 0 0 19 11 0 0 0 0 0 0 0 9 0 0
1682419912 39 0 15 0 0 0 0 0 19 11 0 0 0 0 0 0 0 9 0 0
1682420015 40 0 15 0 0 0 0 0 19 11 0 0 0 0 0 0 0 9 0 0
1682420259 40 0 15 0 0 0 0 0 19 11 0 0 0 0 0 0 0 9 1 0
1682420339 40 0 15 0 0 0 0 0 20 11 0 0 0 0 0 0 0 9 1 0
1682421121 41 0 15 0 0 0 0 0 20 11 0 0 0 0 0 0 0 9 1 0
1682421448 42 0 15 0 0 0 0 0 20 11 0 0 0 0 0 0 0 9 1 0
1682421632 43 0 15 0 0 0 0 0 20 11 0 0 0 0 0 0 0 9 1 0
1682422232 43 0 15 0 0 0 0 0 21 11 0 0 0 0 0 0 0 9 1 0
1682422805 43 0 15 0 0 0 0 0 22 11 0 0 0 0 0 0 0 9 1 0
1682422859 43 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 9 1 0
1682423620 43 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682426158 44 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682432149 45 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682432165 46 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682432261 46 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682433689 47 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682433773 48 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682433853 48 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682435052 49 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682435972 49 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682436909 50 0 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682436995 50 1 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682437786 51 1 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682437860 51 2 15 0 0 0 0 0 22 11 1 0 0 0 0 0 0 10 1 0
1682501217 51 2 15 0 0 0 0 0 23 11 1 0 0 0 0 0 0 10 1 0
1682503659 52 2 15 0 0 0 0 0 23 11 1 0 0 0 0 0 0 10 1 0
1682504851 52 2 15 0 0 0 0 0 24 11 1 0 0 0 0 0 0 10 1 0
1682508487 52 2 15 0 0 0 0 0 25 11 1 0 0 0 0 0 0 10 1 0
1682565157 52 2 16 0 0 0 0 0 25 11 1 0 0 0 0 0 0 10 1 0
1682565201 52 2 17 0 0 0 0 0 25 11 1 0 0 0 0 0 0 10 1 0
1682588227 52 2 17 1 0 0 0 0 25 11 1 0 0 0 0 0 0 10 1 0
1682593950 52 2 17 1 0 0 0 0 26 11 1 0 0 0 0 0 0 10 1 0
1682597320 52 2 17 1 0 0 0 0 27 11 1 0 0 0 0 0 0 10 1 0
1682671504 53 2 17 1 0 0 0 0 27 11 1 0 0 0 0 0 0 10 1 0
1682671544 54 2 17 1 0 0 0 0 27 11 1 0 0 0 0 0 0 10 1 0
1682674851 54 2 18 1 0 0 0 0 27 11 1 0 0 0 0 0 0 10 1 0
1682678076 54 2 19 1 0 0 0 0 27 11 1 0 0 0 0 0 0 10 1 0
1682680482 54 2 19 1 0 0 0 0 27 12 1 0 0 0 0 0 0 10 1 0
1682680731 55 2 19 1 0 0 0 0 27 12 1 0 0 0 0 0 0 10 1 0
1682681416 55 2 19 1 0 0 0 0 27 12 1 0 0 0 0 0 0 11 1 0
